448.	0.	0.	0.	0.00017579421066061545	0.	0.	0.0001765235551760432	0.	0.19111847595444337	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	478572.37570370047	0.	0.4242421267982574	0.	0.	0.	0.	0.	0.	0.	0.	0.4315010000536056	0.
74.72894078398664	0.	0.	0.	0.0006797190609852925	0.	0.	0.0006868553497203584	0.	1.0155592524863042	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	1.0977734196107405	0.	7.433431278269576	0.	0.	0.	0.	0.	0.	0.	0.	7.592035710826637	0.
40.76433121019109	0.	0.	0.	0.0007531770799009647	0.	0.	0.0007613907538676868	0.	1.101558563966018	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	1.2922623469933485	0.	14.716337789401393	0.	0.	0.	0.	0.	0.	0.	0.	14.912992783345267	0.
28.02627463246794	0.	0.	0.	0.0007448423974527607	0.	0.	0.0007530767857630655	0.	1.0754358989148909	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	1.3858620743376788	0.	16.86169637690511	0.	0.	0.	0.	0.	0.	0.	0.	16.94829662733142	0.
21.353670162059103	0.	0.	0.	0.0007182042920976752	0.	0.	0.0007262013896414326	0.	1.028592846043771	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	1.2602474352668518	0.	15.613879161422485	0.	0.	0.	0.	0.	0.	0.	0.	15.565538290657857	0.
17.24735322425409	0.	0.	0.	0.0006882612352577796	0.	0.	0.0006959592545828723	0.	0.9802645143027645	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	1.0384061702114946	0.	12.923386319505239	0.	0.	0.	0.	0.	0.	0.	0.	12.777720464902124	0.
14.465611882466904	0.	0.	0.	0.0006592757580665353	0.	0.	0.0006666722230246282	0.	0.9352212973198368	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.8045542144901583	0.	9.988495843503825	0.	0.	0.	0.	0.	0.	0.	0.	9.795134499204318	0.
12.456554984012234	0.	0.	0.	0.0006324468117097193	0.	0.	0.0006395581865032208	0.	0.8944407628668077	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.5989864273267115	0.	7.377264831175602	0.	0.	0.	0.	0.	0.	0.	0.	7.175665734756435	0.
10.9375	0.	0.	0.	0.0006079842185529744	0.	0.	0.0006148322297759792	0.	0.8578001276493367	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.43462155495375815	0.	5.27927111468032	0.	0.	0.	0.	0.	0.	0.	0.	5.09374312623093	0.
9.74866717440975	0.	0.	0.	0.0005857682918715436	0.	0.	0.0005923749862768178	0.	0.8248748482591389	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.3106106524106538	0.	3.694429373885181	0.	0.	0.	0.	0.	0.	0.	0.	3.5364825773205513	0.
8.792934249263984	0.	0.	0.	0.0005655807024813648	0.	0.	0.0005719666855994692	0.	0.7951944996656206	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.2205896298387884	0.	2.545540814425312	0.	0.	0.	0.	0.	0.	0.	0.	2.418054585703118	0.
8.007864867280365	0.	0.	0.	0.0005471887192521679	0.	0.	0.0005533726260167216	0.	0.7683238690040942	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.15696717996299997	0.	1.7366387789187965	0.	0.	0.	0.	0.	0.	0.	0.	1.6376150052936767	0.
7.351493272070888	0.	0.	0.	0.000530375195840818	0.	0.	0.0005363736475448026	0.	0.743884063236671	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.11283194462166876	0.	1.1791625024025427	0.	0.	0.	0.	0.	0.	0.	0.	1.104395024946098	0.
6.794570410252522	0.	0.	0.	0.0005149476428948418	0.	0.	0.0005207753889546436	0.	0.7215529422472708	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.08259347049449905	0.	0.8010161489149634	0.	0.	0.	0.	0.	0.	0.	0.	0.7457294146586958	0.
